"","V1","V2","V3","V4","V5","V6","Type","Species","Life_Stage","Hydraulic","Node"
"1",24.0296402641676,24.0296402641676,24.0296402641676,24.0296402641676,24.0296402641676,20.3119253353994,"Q_limit1","Willow","Seedling","Depth","L02-022"
"2",24.0296402641676,24.0296402641676,24.0296402641676,24.0296402641676,24.0296402641676,20.3119253353994,"Q_limit2","Willow","Seedling","Depth","L02-022"
"3",0,24.7797403249567,0.0487853987966374,24.4738169834334,6.00306494984632,27.395340596034,"Hydraulic_limit1","Willow","Seedling","Depth","L02-022"
"4",0,24.7797403249567,0.0487853987966374,24.4738169834334,6.00306494984632,27.395340596034,"Hydraulic_limit2","Willow","Seedling","Depth","L02-022"
