"","V1","V2","V3","Type","Species","Life_Stage","Hydraulic","Node"
"1",33.6990436939746,5.9970269209651,57.9608292432879,"Q_limit1","Willow","Seedling","Depth","J01-091"
"2",33.6990436939746,5.9970269209651,57.9608292432879,"Q_limit2","Willow","Seedling","Depth","J01-091"
"3",27.5077635195807,27.5199618618016,27.1869777396173,"Hydraulic_limit1","Willow","Seedling","Depth","J01-091"
"4",27.5077635195807,27.5199618618016,27.1869777396173,"Hydraulic_limit2","Willow","Seedling","Depth","J01-091"
