"","V1","V2","Type","Species","Life_Stage","Hydraulic","Node"
"1",NA,1.43738871501935,"Q_limit1","Willow","Seedling","Depth","J01-090"
"2",NA,1.43738871501935,"Q_limit2","Willow","Seedling","Depth","J01-090"
"3",NA,27.5199620779579,"Hydraulic_limit1","Willow","Seedling","Depth","J01-090"
"4",NA,27.5199620779579,"Hydraulic_limit2","Willow","Seedling","Depth","J01-090"
