"date","q.cms","av.depth.m_slice1","max.depth.m_slice1","av.vel.ms_slice1","total.shear.Pa_slice1","total.power.watt.ms_slice1","av.depth.m_slice2","max.depth.m_slice2","av.vel.ms_slice2","total.shear.Pa_slice2","total.power.watt.ms_slice2","av.depth.m_slice3","max.depth.m_slice3","av.vel.ms_slice3","total.shear.Pa_slice3","total.power.watt.ms_slice3","av.depth.m_slice4","max.depth.m_slice4","av.vel.ms_slice4","total.shear.Pa_slice4","total.power.watt.ms_slice4"
"08/04/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/05/2000",0.0133030060192215,0,0,0,0,0,0,0,0,0,0,0.0286052655561097,0.0457829918571613,0.24681651518105,2.84681004028875,0.720427094215796,0,0,0,0,0
"08/06/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/07/2000",4.99346143654059e-05,0,0,0,0,0,0,0,0,0,0,0.000141000007838319,0.000219516674629946,0.00125078816432611,0.0139093980795445,0.00330183506067655,0,0,0,0,0
"08/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/09/2000",0.00665969653387966,0,0,0,0,0,0,0,0,0,0,0.0188049367239811,0.0292765740907501,0.166815538848962,1.85507330648115,0.4403602548749,0,0,0,0,0
"08/10/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/11/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/12/2000",7.85464011471144e-05,0,0,0,0,0,0,0,0,0,0,0.000221790902326213,0.000345296444221857,0.00196747106498703,0.0218792750310633,0.00519373713992633,0,0,0,0,0
"08/13/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/16/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/17/2000",5.17011381999564e-05,0,0,0,0,0,0,0,0,0,0,0.000145988128357194,0.00022728245880077,0.0012950369711375,0.0144014672292521,0.00341864321883629,0,0,0,0,0
"08/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/19/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/22/2000",5.1153810777948e-05,0,0,0,0,0,0,0,0,0,0,0.000144442643891677,0.000224876362405715,0.00128132722950518,0.0142490079564748,0.00338245219394056,0,0,0,0,0
"08/23/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/24/2000",0.00120651283711599,0,0,0,0,0,0,0,0,0,0,0.00340682153356615,0.00530392973427123,0.0302213603919945,0.336076838738003,0.0797784550331038,0,0,0,0,0
"08/25/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/26/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/27/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/28/2000",0.00284580762665406,0,0,0,0,0,0,0,0,0,0,0.00803568632228301,0.0125104045516055,0.071283267981616,0.792706054507109,0.188173825252104,0,0,0,0,0
"08/29/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/30/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/31/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/02/2000",6.87174494221953e-05,0,0,0,0,0,0,0,0,0,0,0.000194036962742048,0.000302087563465039,0.00172127037551543,0.0191413986304149,0.00454381568108517,0,0,0,0,0
"09/03/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/04/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/05/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/07/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/09/2000",3.42096025691851e-05,0,0,0,0,0,0,0,0,0,0,9.65974062621892e-05,0.000150388228523141,0.000856899898870163,0.00952916101035227,0.00226204741160471,0,0,0,0,0
"09/10/2000",8.4491622364058e-05,0,0,0,0,0,0,0,0,0,0,0.000238578380288,0.000371432126014306,0.00211639005488926,0.0235353296462505,0.00558685402101277,0,0,0,0,0
"09/11/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/12/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/13/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/16/2000",4.17181482184473e-05,0,0,0,0,0,0,0,0,0,0,0.000117799232066892,0.000183396413189829,0.00104497785138372,0.0116206831290526,0.00275853626196419,0,0,0,0,0
"09/17/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/19/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/22/2000",0.181948677546744,0,0,0,0,0,0,0,0,0,0,0.10931799186406,0.147227491864055,0.619460669368028,10.4857438631807,6.64161861519142,0,0,0,0,0
"09/23/2000",0.00259993635008084,0,0,0,0,0,0,0,0,0,0,0.00734142138473184,0.0114295341832991,0.0651245565027389,0.724218062647261,0.171916036707628,0,0,0,0,0
"09/24/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/25/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/26/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/27/2000",5.25467099055068e-05,0,0,0,0,0,0,0,0,0,0,0.000148375763039581,0.000230999661613338,0.00131621729053782,0.014637003111661,0.00347455510158904,0,0,0,0,0
"09/28/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/29/2000",0.00011431277332952,0,0,0,0,0,0,0,0,0,0,0.000322784147636248,0.000502528360094987,0.00286336573795417,0.0318420776854657,0.00755872309537786,0,0,0,0,0
"09/30/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/02/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/03/2000",0.0020046276500749,0,0,0,0,0,0,0,0,0,0,0.00566045253308873,0.00881250814105707,0.050212954890298,0.558393497987453,0.132552337546527,0,0,0,0,0
"10/04/2000",0.0398500246829224,0,0,0,0,0,0,0,0,0,0,0.0414099230672838,0.0743820341740004,0.312279204859978,4.28309099255878,1.37114832375604,0,0,0,0,0
"10/05/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/07/2000",5.29072249737361e-05,0,0,0,0,0,0,0,0,0,0,0.000149393746818813,0.000232584515525548,0.00132524765927368,0.0147374253870986,0.00349839350121041,0,0,0,0,0
"10/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/09/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/10/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/11/2000",0.0281791686999748,0,0,0,0,0,0,0,0,0,0,0.0357806162280861,0.0618090477924283,0.283499866841739,3.6516593294653,1.08507199061981,0,0,0,0,0
"10/12/2000",0.0392994198512234,0,0,0,0,0,0,0,0,0,0,0.0411443449854956,0.0737888688517058,0.310921460184772,4.25330146168847,1.35765188343584,0,0,0,0,0
"10/13/2000",0.00234924728124549,0,0,0,0,0,0,0,0,0,0,0.00663355248216845,0.0103274844036789,0.058845166460179,0.654388064019355,0.155339680459999,0,0,0,0,0
"10/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/16/2000",6.5551471640988e-05,0,0,0,0,0,0,0,0,0,0,0.000185097214280199,0.000288169664562342,0.00164196731915705,0.018259508466058,0.00433447118985075,0,0,0,0,0
"10/17/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/19/2000",6.83110506180146e-05,0,0,0,0,0,0,0,0,0,0,0.000192889417390929,0.000300301000873116,0.0017110906871224,0.0190281953381048,0.0045169433033305,0,0,0,0,0
"10/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/22/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/23/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/24/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/25/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/26/2000",0.843408615171586,0,0,0,0,0,0,0,0,0,0,0.223860340285291,0.306294885739832,0.993005813251742,21.1245311499771,21.0736890709218,0,0,0,0,0
"10/27/2000",2.62799097721345,0,0,0,0,0,0,0,0,0,0,0.382512126334694,0.529469269191832,1.41125391112506,34.9545694079519,49.4003025509169,0,0,0,0,0
"10/28/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/29/2000",2.57306159044534,0,0,0,0,0,0,0,0,0,0,0.377098304762713,0.524055447619851,1.39703350702296,34.5486580417772,48.348953970245,0,0,0,0,0
"10/30/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/31/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/02/2000",0.00437501422396339,0,0,0,0,0,0,0,0,0,0,0.0123536958823289,0.0192329226150689,0.109587629335592,1.21866995906821,0.289289815075626,0,0,0,0,0
"11/03/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/04/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/05/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/07/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/09/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/10/2000",0.188264246060989,0,0,0,0,0,0,0,0,0,0,0.11175660801888,0.149666108018875,0.628985204635643,10.6969634527358,6.87000030782364,0,0,0,0,0
"11/11/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/12/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/13/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/16/2000",4.81877549889989e-06,0,0,0,0,0,0,0,0,0,0,1.36067413707053e-05,2.11837337035609e-05,0.000120703192307905,0.00134228065084626,0.000318632717885164,0,0,0,0,0
"11/17/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/19/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/22/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/23/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/24/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/25/2000",0.00176531119293665,0,0,0,0,0,0,0,0,0,0,0.00498469639155921,0.00776045329848273,0.044218431934207,0.491731365684531,0.116727974450547,0,0,0,0,0
"11/26/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/27/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/28/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/29/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/30/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/02/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/04/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/05/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/07/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/09/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/10/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/12/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/13/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/16/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/17/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/19/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/22/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/23/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/24/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/25/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/26/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/27/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/28/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/29/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/30/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/31/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/01/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/02/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/03/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/04/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/05/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/06/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/07/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/08/2001",0.716474537042648,0,0,0,0,0,0,0,0,0,0,0.201021740193621,0.283456285648162,0.92009159656583,19.28379474925,17.8196097378114,0,0,0,0,0
"01/09/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/10/2001",2.2273931881681,0,0,0,0,0,0,0,0,0,0,0.342143685279687,0.489100828136825,1.30341826442684,31.905841055923,41.6584826263624,0,0,0,0,0
"01/11/2001",8.23842479194217,0,0,0,0,0,0,0,0,0,0,0.635230003400304,0.916716922319217,1.93352552508739,55.9185770818801,108.121105242218,0,0,0,0,0
"01/12/2001",1.04470711965555,0,0,0,0,0,0,0,0,0,0,0.252186919263025,0.33990324508211,1.07601804108011,23.4892674767347,25.2747928856073,0,0,0,0,0
"01/13/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/14/2001",0.00920362195199166,0,0,0,0,0,0,0,0,0,0,0.0259882004469986,0.0404598796071219,0.230537104427073,2.56368939924316,0.608572671131941,0,0,0,0,0
"01/15/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/16/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/17/2001",0.00421311018420091,0,0,0,0,0,0,0,0,0,0,0.0118965286213881,0.0185211791307248,0.105532172829818,1.17357122809047,0.27858420651638,0,0,0,0,0
"01/18/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/19/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/20/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/21/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/22/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/23/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/24/2001",0.79260876464192,0,0,0,0,0,0,0,0,0,0,0.21515870639833,0.297593251852871,0.966223350856133,20.4325515269844,19.7945284258019,0,0,0,0,0
"01/25/2001",0.00632900589397616,0,0,0,0,0,0,0,0,0,0,0.0178711679663564,0.0278228308201671,0.158532227889195,1.76295869199874,0.418493941037351,0,0,0,0,0
"01/26/2001",2.2017310701266,0,0,0,0,0,0,0,0,0,0,0.339389231611932,0.48634637446907,1.29572536263396,31.6937192049216,41.148397079726,0,0,0,0,0
"01/27/2001",0.0282860122565674,0,0,0,0,0,0,0,0,0,0,0.0358321510225116,0.0619241501108838,0.283763333963151,3.65743991700135,1.08769094272871,0,0,0,0,0
"01/28/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/29/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/30/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/31/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/01/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/02/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/03/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/04/2001",3.35672302658666e-05,0,0,0,0,0,0,0,0,0,0,9.47835442557616e-05,0.000147564307007156,0.000840809423669892,0.00935022677413795,0.00221957171773866,0,0,0,0,0
"02/05/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/06/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/07/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/08/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/09/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/10/2001",0.0208879153146707,0,0,0,0,0,0,0,0,0,0,0.0322637617138853,0.0539541972440225,0.265520256257999,3.25717855977322,0.906348593168699,0,0,0,0,0
"02/11/2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
