"date","q.cms","av.depth.m_slice1","max.depth.m_slice1","av.vel.ms_slice1","total.shear.Pa_slice1","total.power.watt.ms_slice1","av.depth.m_slice2","max.depth.m_slice2","av.vel.ms_slice2","total.shear.Pa_slice2","total.power.watt.ms_slice2","av.depth.m_slice3","max.depth.m_slice3","av.vel.ms_slice3","total.shear.Pa_slice3","total.power.watt.ms_slice3","av.depth.m_slice4","max.depth.m_slice4","av.vel.ms_slice4","total.shear.Pa_slice4","total.power.watt.ms_slice4"
"07/20/2000",0.00465326630847777,0,0,0,0,0,0.0583819847285975,0.0775051727902877,0.300466084227845,4.27898200160438,1.33876799973471,3.4780989641266e-07,3.4780989641266e-07,5.28311553903878e-06,5.5171659265878e-05,7.5089976994847e-06,0.0165451727902934,0.0165451727902934,0.193298234532878,2.37740005799772,0.48974154254775
"07/21/2000",2.60265660014102e-05,0,0,0,0,0,0.0127181993016521,0.0127181993016521,0.104932532726153,0.83820989557554,0.0895672890457835,0,0,0,0,0,0,0,0,0,0
"07/22/2000",2.25315362850031e-05,0,0,0,0,0,0.0123531975141191,0.0123531975141191,0.103139212397157,0.814153965726014,0.0841852420585814,0,0,0,0,0,0,0,0,0,0
"07/23/2000",0.00894601754866953,0,0,0,0,0,0.0255094309783673,0.0889078309783728,0.231853102479092,3.31076741014412,0.796429277699317,7.4430051900202e-07,7.4430051900202e-07,1.13056749627066e-05,0.000118065342732729,1.60689817700886e-05,0.0279478309783785,0.0279478309783785,0.276468716670908,3.76411188577528,1.05971676053974
"07/24/2000",2.22218210672609e-05,0,0,0,0,0,0.0123208525507641,0.0123208525507641,0.102980295695084,0.812022227756416,0.0837083070995695,0,0,0,0,0,0,0,0,0,0
"07/25/2000",1.89368733133794e-05,0,0,0,0,0,0.0105797168407121,0.0105797168407121,0.0884916319951281,0.697270355491297,0.0717309848133062,0,0,0,0,0,0,0,0,0,0
"07/26/2000",1.29896856507913e-05,0,0,0,0,0,0.00725712179413151,0.00725712179413151,0.0607005424454143,0.478290295423174,0.0492036319157407,0,0,0,0,0,0,0,0,0,0
"07/27/2000",0.00537527966792865,0,0,0,0,0,0.0488624524380453,0.0797964576141343,0.276245375596348,3.91792555514257,1.14526603394097,4.14497088469409e-07,4.14497088469409e-07,6.29607159418181e-06,6.57499753963307e-05,8.94873238473672e-06,0.01883645761414,0.01883645761414,0.210687514216341,2.66347672734335,0.596974860406024
"07/28/2000",1.2980181162632e-05,0,0,0,0,0,0.00725181179433495,0.00725181179433495,0.0606561281614627,0.477940332801154,0.0491676298638427,0,0,0,0,0,0,0,0,0,0
"07/29/2000",0.00106676408701476,0,0,0,0,0,0.0522335480933281,0.0522335480933281,0.269492135115622,3.44252168521684,0.933999447850497,1.65504268696564e-08,1.65504268696564e-08,2.51395426854289e-07,2.62532642508293e-06,3.57313344362952e-07,0.000132358570375126,0.000132358570375126,0.00490830092061503,0.0221385319768612,0.000440106581193021
"07/30/2000",1.26488350407904e-05,0,0,0,0,0,0.00706669421513694,0.00706669421513694,0.0591077543305883,0.465739911731434,0.0479125238471078,0,0,0,0,0,0,0,0,0,0
"07/31/2000",0.00287166638926566,0,0,0,0,0,0.0697683019373472,0.0697683019373472,0.326953356414017,4.59817303490343,1.51032789727014,1.83256298580141e-07,1.83256298580141e-07,2.78360164170484e-06,2.90691960403388e-05,3.95638864404742e-06,0.00880830193735287,0.00880830193735287,0.117580931345538,1.31681736538812,0.213198258343165
"08/01/2000",0.00430323895128657,0,0,0,0,0,0.0629969917582354,0.0763943728847662,0.312208125452717,4.45401980678847,1.4325764879178,3.15480381607174e-07,3.15480381607174e-07,4.79204106473516e-06,5.00433607514414e-05,6.81102373496063e-06,0.0154343728847719,0.0154343728847719,0.18486802540809,2.2387119586511,0.437755530985136
"08/02/2000",1.79448013936972e-05,0,0,0,0,0,0.0100254627237749,0.0100254627237749,0.0838556996647793,0.660741498342478,0.0679731154635572,0,0,0,0,0,0,0,0,0,0
"08/03/2000",1.19792602367003e-05,0,0,0,0,0,0.0066926138844657,0.0066926138844657,0.0559788446010773,0.441085648382371,0.0453762413622044,0,0,0,0,0,0,0,0,0,0
"08/04/2000",9.22328641027674e-06,0,0,0,0,0,0.00515289704623905,0.00515289704623905,0.0431002337765665,0.339608555629294,0.0349368877573311,0,0,0,0,0,0,0,0,0,0
"08/05/2000",0.00514586098811543,0,0,0,0,0,0.0518872697796507,0.0790684052415816,0.283941470032335,4.03265070835625,1.2067509981076,3.93307331573849e-07,3.93307331573849e-07,5.97420630202646e-06,6.23887310515708e-05,8.49125881247064e-06,0.0181084052415873,0.0181084052415873,0.205162096250506,2.57257628769421,0.562901631852819
"08/06/2000",9.28949008645125e-06,0,0,0,0,0,0.00518988394139062,0.00518988394139062,0.0434096022373366,0.342046226307928,0.0351876606706664,0,0,0,0,0,0,0,0,0,0
"08/07/2000",6.67936099216474e-06,0,0,0,0,0,0.00373164813454571,0.00373164813454571,0.031212520942602,0.245939249652734,0.0253007523450584,0,0,0,0,0,0,0,0,0,0
"08/08/2000",3.91617686433695e-06,0,0,0,0,0,0.00218790302058787,0.00218790302058787,0.018300216523173,0.14419666801244,0.0148340868385861,0,0,0,0,0,0,0,0,0,0
"08/09/2000",0.00231165539185382,0,0,0,0,0,0.0660868274610916,0.0660868274610916,0.315316443722227,4.35554054714981,1.38074571383275,1.31532101999211e-07,1.31532101999211e-07,1.9979284635708e-06,2.08643985949591e-05,2.83969565417032e-06,0.00512682746109723,0.00512682746109723,0.0740999003042292,0.77068507700556,0.119109672658945
"08/10/2000",4.11904852548655e-06,0,0,0,0,0,0.00230124405078061,0.00230124405078061,0.0192482317569237,0.151666559844528,0.0156025444294542,0,0,0,0,0,0,0,0,0,0
"08/11/2000",0.00336163914115085,0,0,0,0,0,0.0729893497175919,0.0729893497175919,0.337134888850693,4.81046048688353,1.62370377615028,2.2851156509265e-07,2.2851156509265e-07,3.47101394423436e-06,3.62478536051951e-05,4.9334214876696e-06,0.0120293497175976,0.0120293497175976,0.155623970736867,1.79464716064011,0.295519576070395
"08/12/2000",4.34518979558088e-06,0,0,0,0,0,0.00242758542530449,0.00242758542530449,0.020304985410018,0.159993256716842,0.0164591449749802,0,0,0,0,0,0,0,0,0,0
"08/13/2000",7.46102320835233e-06,0,0,0,0,0,0.00416834984213465,0.00416834984213465,0.0348652129173905,0.274720658406741,0.0282616107523898,0,0,0,0,0,0,0,0,0,0
"08/14/2000",0.00773337595539534,0,0,0,0,0,0.0233585819471641,0.0867569819471696,0.214893522755998,3.01621336920135,0.656489205752061,6.32297518270592e-07,6.32297518270592e-07,9.60438698991956e-06,0.000100298765482211,1.36509071738734e-05,0.0257969819471753,0.0257969819471753,0.262720065051108,3.5238249647945,0.931284656486164
"08/15/2000",8.02211575097622e-06,0,0,0,0,0,0.00448182293371424,0.00448182293371424,0.0374871871987522,0.295380520791862,0.0303869732653965,0,0,0,0,0,0,0,0,0,0
"08/16/2000",5.00099947885725e-06,0,0,0,0,0,0.00279397541142532,0.00279397541142532,0.0233695710040048,0.184140677646657,0.0189432865570163,0,0,0,0,0,0,0,0,0,0
"08/17/2000",3.84735126040997e-06,0,0,0,0,0,0.00214945129791495,0.00214945129791495,0.0179785958462133,0.141662455921411,0.0145733823247864,0,0,0,0,0,0,0,0,0,0
"08/18/2000",0.00187231862001943,0,0,0,0,0,0.0631986571939649,0.0631986571939649,0.306187116477302,4.16519183184872,1.27908660638353,9.09537175449471e-08,9.09537175449471e-08,1.38155642910442e-06,1.442761567486e-05,1.96363376329659e-06,0.00223865719397052,0.00223865719397052,0.0399883990979928,0.342236354245799,0.0452958088383936
"08/19/2000",4.36387103093046e-06,0,0,0,0,0,0.00243802232145744,0.00243802232145744,0.0203922824508976,0.160681114284333,0.0165299076287182,0,0,0,0,0,0,0,0,0,0
"08/20/2000",3.60777261047099e-06,0,0,0,0,0,0.00201560268228083,0.00201560268228083,0.0168590495846185,0.132840984306398,0.0136658823264512,0,0,0,0,0,0,0,0,0,0
"08/21/2000",2.67495625837966e-07,0,0,0,0,0,0.000149445366754144,0.000149445366754144,0.00125000173419523,0.00984939630919039,0.00101324671486566,0,0,0,0,0,0,0,0,0,0
"08/22/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/23/2000",0.00133492174961418,0,0,0,0,0,0.0567779609337359,0.0567779609337359,0.284855136568401,3.74202727732651,1.07390510562085,4.13182255719648e-08,4.13182255719648e-08,6.27609972620697e-07,6.5541408862688e-06,8.92034596964333e-07,0.000330433849846424,0.000330433849846424,0.0122535984243931,0.0552689586350891,0.00109872833738076
"08/24/2000",0.0173955075260444,0,0,0,0,0,0.0389383541478336,0.102336754147839,0.332065266601916,5.12186186534143,1.7283703591751,1.52471926545197e-06,1.52471926545197e-06,2.31599736725832e-05,0.000241859971948095,3.29177334363568e-05,0.035513774754902,0.0413767541478447,0.324904295924875,4.90670805759049,1.59206823988739
"08/25/2000",1.34583552395461e-06,0,0,0,0,0,0.000751895971525104,0.000751895971525104,0.00628906261033167,0.0495547072999446,0.00509789055101243,0,0,0,0,0,0,0,0,0,0
"08/26/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/27/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/28/2000",0.00174407357800576,0,0,0,0,0,0.0623555829488846,0.0623555829488846,0.303522211030864,4.10962789876589,1.24941170243351,7.91086434405074e-08,7.91086434405074e-08,1.20163373079229e-06,1.25486800861675e-05,1.70790603640369e-06,0.00139558294889024,0.00139558294889024,0.030031047048727,0.217169599142178,0.0237490987204754
"08/29/2000",0.00342685959441819,0,0,0,0,0,0.073418104572663,0.073418104572663,0.338490156379186,4.83871814771842,1.63879528109967,2.34535510267812e-07,2.34535510267812e-07,3.56251564872714e-06,3.72034073547241e-05,5.06347468894036e-06,0.0124581045726687,0.0124581045726687,0.160687893706507,1.85825126048253,0.306477396959571
"08/30/2000",0.000128310590207477,0,0,0,0,0,0.0234001833477436,0.0234001833477436,0.157415067875771,1.54222030769811,0.247075942472367,0,0,0,0,0,0,0,0,0,0
"08/31/2000",1.2594757780556e-06,0,0,0,0,0,0.00070364821473191,0.00070364821473191,0.00588550523700916,0.0463748745088259,0.00477076845862421,0,0,0,0,0,0,0,0,0,0
"09/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/02/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/03/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/04/2000",0.000460017227115054,0,0,0,0,0,0.0381364191113393,0.0381364191113393,0.218543044899461,2.51343158907623,0.552614482497468,0,0,0,0,0,0,0,0,0,0
"09/05/2000",0.000429340672212988,0,0,0,0,0,0.0373428503307981,0.0373428503307981,0.215624094222528,2.46113037969173,0.531958366531457,0,0,0,0,0,0,0,0,0,0
"09/06/2000",4.55691046295169e-07,0,0,0,0,0,0.000254587024841344,0.000254587024841344,0.0021294351873673,0.0167788975817851,0.00172611217176301,0,0,0,0,0,0,0,0,0,0
"09/07/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/09/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/10/2000",0.00799425776843637,0,0,0,0,0,0.0238213051441499,0.0872197051441554,0.218542124231582,3.07958229260454,0.686595232041428,6.56393298968627e-07,6.56393298968627e-07,9.97039380785099e-06,0.000104120980479912,1.41711199789e-05,0.0262597051441611,0.0262597051441611,0.265677883075276,3.5755191240112,0.95891491454758
"09/11/2000",0.000805751177586104,0,0,0,0,0,0.0470801766598285,0.0470801766598285,0.251440492216736,3.10288186446217,0.785415088599297,0,0,0,0,0,0,0,0,0,0
"09/12/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/13/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/16/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/17/2000",0.000452905248041184,0,0,0,0,0,0.0379524400244143,0.0379524400244143,0.217866322360105,2.50130620185892,0.547825618005784,0,0,0,0,0,0,0,0,0,0
"09/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/19/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/22/2000",0.0804276343216847,0,0,0,0,0,0.0855327824022889,0.148931182402294,0.588404304673725,10.7350878861461,6.32412774513828,7.34654443024267e-06,7.34654443024267e-06,0.000111591543075602,0.00116535225209949,0.000158607290346918,0.0547818490689682,0.0879711824023001,0.478762397233747,8.75280755036536,4.20264668390256
"09/23/2000",0.00924458957337879,0,0,0,0,0,0.0260390048884592,0.0894374048884647,0.236028826026946,3.38329139157306,0.830884792709681,7.71877474045762e-07,7.71877474045762e-07,1.1724559650042e-05,0.000122439762158272,1.66643509476711e-05,0.0284774048884704,0.0284774048884704,0.279853857650662,3.82327442226282,1.09133882723911
"09/24/2000",0.00466932561604658,0,0,0,0,0,0.0581702475149241,0.0775561364563089,0.299927357617934,4.27095124088849,1.3344640522479,3.49293179393675e-07,3.49293179393675e-07,5.30564610946423e-06,5.54069463697457e-05,7.54102084950718e-06,0.0165961364563146,0.0165961364563146,0.19368501379005,2.38376308876598,0.492126668543782
"09/25/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/26/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/27/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/28/2000",0.00526253677383639,0,0,0,0,0,0.0503489341032292,0.0794386718767255,0.280027456291028,3.9743047732996,1.1754815020491,4.0408383650814e-07,4.0408383650814e-07,6.13789779344776e-06,6.40981638895781e-05,8.72391680062651e-06,0.0184786718767312,0.0184786718767312,0.207972165958541,2.61880565413934,0.580230302372289
"09/29/2000",0.00195808843217131,0,0,0,0,0,0.0637625021465278,0.0637625021465278,0.307969395432921,4.20235278581704,1.29893307294047,9.88756595156522e-08,9.88756595156522e-08,1.50188806761289e-06,1.56842408820199e-05,2.13466352595435e-06,0.00280250214653343,0.00280250214653343,0.0466478395050899,0.425880539808463,0.0597061692725064
"09/30/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/02/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/03/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/04/2000",0.0636735158761082,0,0,0,0,0,0.0763069637453453,0.139705363745351,0.543173236633066,9.68949002347359,5.28266060556327,5.79908675526084e-06,5.79908675526084e-06,8.8086180597354e-05,0.000919885379382413,0.000125198648898424,0.0455560304120246,0.0787453637453565,0.419504776760544,7.43136941581522,3.15008624478898
"10/05/2000",0.00691140159973042,0,0,0,0,0,0.0286091397526208,0.0846712882856776,0.224714526138216,3.14975870785569,0.733580281022804,5.56377646422738e-07,5.56377646422738e-07,8.45118962889522e-06,8.82559071728275e-05,1.2011844717829e-05,0.0237112882856833,0.0237112882856833,0.247684134223926,3.27212009966659,0.825119463585173
"10/06/2000",0.00200603693625034,0,0,0,0,0,0.064077712374108,0.064077712374108,0.308965755429865,4.22312713646824,1.31002798336158,1.03304318706646e-07,1.03304318706646e-07,1.56915791367066e-06,1.63867409500465e-05,2.23027550255412e-06,0.00311771237411366,0.00311771237411366,0.0503707135269937,0.472640739837084,0.0677620948798976
"10/07/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/09/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/10/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/11/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/12/2000",0.00826595503351296,0,0,0,0,0,0.0243032115892296,0.0877016115892351,0.222341986823439,3.14557831961308,0.717949372484549,6.814880253477e-07,6.814880253477e-07,1.03515742752518e-05,0.000108101654139393,1.47128993951651e-05,0.0267416115892408,0.0267416115892408,0.268758324208344,3.62935638279092,0.987690648130304
"10/13/2000",0.0226731203845424,0,0,0,0,0,0.0456482106661184,0.109046610666124,0.375314487874513,5.99317040425148,2.26400310030128,2.01217448728262e-06,2.01217448728262e-06,3.05642548146691e-05,0.000319182997208727,4.34415861992621e-05,0.032246584345632,0.0480866106661295,0.304143267482409,5.04770747157734,1.53408592884033
"10/14/2000",0.00306929419488202,0,0,0,0,0,0.0710674937845387,0.0710674937845387,0.331060021336771,4.68379800717647,1.5560574323651,2.01509760592139e-07,2.01509760592139e-07,3.06086560052684e-06,3.1964667954553e-05,4.35046944988253e-06,0.0101074937845443,0.0101074937845443,0.132925381348029,1.50954737645594,0.246402107568013
"10/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/16/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/17/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/19/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/20/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/21/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/22/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/23/2000",0.000940649361314127,0,0,0,0,0,0.0500963077352385,0.0500963077352385,0.262266905393025,3.30166400757838,0.86820172466542,4.90211479357739e-09,4.90211479357739e-09,7.44614776842731e-08,7.77602391027387e-07,1.0583358635635e-07,3.92036357130004e-05,3.92036357130004e-05,0.00145380265679976,0.00655727045390162,0.000130356334577241
"10/24/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/25/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/26/2000",0.157777780924091,0,0,0,0,0,0.0740078224601101,0.181026489126776,0.541210072156175,10.9078206241288,5.92888220764199,1.44908223228504e-05,1.44908223228504e-05,0.000220110725361506,0.00229861979180182,0.000312847772901854,0.0868771557934501,0.120066489126782,0.657701076276198,13.1020812610624,8.63819525485311
"10/27/2000",0.846587702591272,0.0603942834670787,0.0644582834670783,0.501152738750117,8.9219293947453,4.48801781643699,0.146216401114138,0.305250283467077,0.924195782867895,22.1037644039887,20.4418349648366,7.81112511356201e-05,7.81112511356201e-05,0.00118648367658504,0.0123904678300839,0.00168637296158285,0.153866283467085,0.244290283467083,0.959591814592392,23.6621430734867,22.7180364323484
"10/28/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/29/2000",0.656661809807247,0.0371769412503829,0.0412409412503825,0.361966276464355,5.78755810374967,2.10462131199397,0.122999058897442,0.282032941250382,0.815518091521167,18.9927061374727,15.4955116094738,6.05691595346136e-05,6.05691595346136e-05,0.000920025195442336,0.00960783769044783,0.0013076501971224,0.130648941250389,0.221072941250387,0.845779595143026,21.0025540899818,17.7697723653744
"10/30/2000",3.9440348468768e-07,0,0,0,0,0,0.000220346681309721,0.000220346681309721,0.00184303963209806,0.0145222420525402,0.00149396100941641,0,0,0,0,0,0,0,0,0,0
"10/31/2000",1.25052844954084e-06,0,0,0,0,0,0.000698649490782057,0.000698649490782057,0.00584369454898455,0.0460454269368356,0.00473687687181415,0,0,0,0,0,0,0,0,0,0
"11/01/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/02/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2000",0.00431012151166511,0,0,0,0,0,0.0629062472381963,0.0764162144558925,0.31197724262017,4.45057805219999,1.43073193899705,3.16116074312576e-07,3.16116074312576e-07,4.80169702347757e-06,5.01441980815518e-05,6.82474794209699e-06,0.0154562144558982,0.0154562144558982,0.185033787946683,2.24143897183429,0.438777727839377
"11/04/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/05/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/07/2000",0.00156378326977151,0,0,0,0,0,0.0606564301178585,0.0606564301178585,0.297966825537418,3.99764296416307,1.19330882209702,6.24565216288947e-08,6.24565216288947e-08,9.48693591916768e-07,9.9072222089765e-06,1.34839716197367e-06,0.000499482942555384,0.000499482942555384,0.0185225073059328,0.0835444132126795,0.00166083487899013
"11/08/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/09/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/10/2000",0.0210137678475819,0,0,0,0,0,0.0435385414397505,0.106936941439756,0.361716350427827,5.71921926890291,2.09559295509033,1.85891200276807e-06,1.85891200276807e-06,2.82362491373095e-05,0.000294871597041302,4.01327452044917e-05,0.0332738329975724,0.0459769414397616,0.310670814337318,5.0033753574981,1.55231634806857
"11/11/2000",0.00207935259149872,0,0,0,0,0,0.0645596845402874,0.0645596845402874,0.310489239581087,4.25489215520254,1.32699265500398,1.10075959588795e-07,1.10075959588795e-07,1.6720168648916e-06,1.74608986070717e-05,2.37647098557586e-06,0.00359968454029305,0.00359968454029305,0.0560631736686726,0.544139418898951,0.0800800071043231
"11/12/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/13/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/14/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/15/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/16/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/17/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/18/2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
